district,dtname,object-id,timeperiod,total-tender-awarded-value,heat-days-score,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,health-centres-count,workers-affected-pct,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
BARPETA,BARPETA,18-303-00122,2025_08,0.0,8.0,1,17113.219999999972,32055.601,408621.4937500004,55,78.24,10.201593666373126,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00123,2025_08,0.0,7.0,1,8391.330000000075,16031.831999999997,235920.34062500112,40,78.24,8.263521589720604,4.0125,3,4,2,5,0.0,3
BARPETA,BAJALI,18-799-00124,2025_08,0.0,7.5,5,5819.115000000049,10648.561999999976,126573.390625,27,78.24,7.632616199727061,4.0125,1,2,1,5,0.0,2
BARPETA,BAJALI,18-799-00125,2025_08,0.0,0.0,5,1069.1010000000097,2028.231,27472.903515625047,5,78.24,5.882934443288241,4.0125,1,2,1,5,0.0,2
MORIGAON,MORIGAON,18-304-00126,2025_08,0.0,6.5,4,6262.33600000001,12177.921000000002,129023.38749999972,9,55.93,3.7721604770940633,5.1625000000000005,2,3,2,5,0.0,3
MORIGAON,MORIGAON,18-304-00127,2025_08,0.0,7.0,4,5768.639999999956,11459.532999999996,289773.18749999907,25,55.93,5.833076032419915,5.1625000000000005,2,3,2,5,0.0,3
MORIGAON,MORIGAON,18-304-00128,2025_08,0.0,6.6,4,9618.753000000026,18910.87300000002,254874.6437499998,34,55.93,8.826467527060784,5.1625000000000005,2,3,2,5,0.0,3
MORIGAON,MORIGAON,18-304-00129,2025_08,0.0,4.0,4,9316.568000000088,18209.07899999997,210922.75156249944,22,55.93,8.858145505075484,5.1625000000000005,2,3,2,5,0.0,3
NAGAON,NAGAON,18-305-00130,2025_08,0.0,9.4,3,14388.96000000008,25238.67100000001,297706.75312500075,44,69.66,9.057852889317676,5.1675,2,4,1,5,0.0,2
NAGAON,NAGAON,18-305-00131,2025_08,0.0,6.6,3,20580.553000000073,36851.49800000002,404898.4906250015,26,69.66,10.350149858803556,5.1675,2,4,1,5,0.0,2
NAGAON,NAGAON,18-305-00132,2025_08,0.0,7.0,3,18319.50900000008,32438.77600000007,303133.3375000004,52,69.66,7.2677222276576545,5.1675,2,4,1,5,0.0,2
NAGAON,NAGAON,18-305-00133,2025_08,0.0,7.6,3,16910.195000000065,30513.364,462696.2250000015,42,69.66,12.37875139569882,5.1675,2,4,1,5,0.0,2
NAGAON,NAGAON,18-305-00134,2025_08,0.0,6.0,3,13623.02099999995,24476.50900000008,484414.21562499925,42,69.66,12.250784762874352,5.1675,2,4,1,5,0.0,2
NAGAON,NAGAON,18-305-00135,2025_08,0.0,5.0,3,7752.641999999993,14134.357000000018,195556.04843749944,37,69.66,9.06623584441162,5.1675,2,4,1,5,0.0,2
NAGAON,NAGAON,18-305-00136,2025_08,0.0,6.2,3,17662.25499999989,31653.713000000105,290032.8937499998,34,69.66,8.410509418123445,5.1675,2,4,1,5,0.0,2
SONITPUR,SONITPUR,18-306-00137,2025_08,0.0,9.647058823529411,2,30068.28700000001,48272.69200000001,537267.0687499996,57,84.82,8.874969800549406,6.025,3,5,4,5,1800000.0,4
SONITPUR,SONITPUR,18-306-00138,2025_08,0.0,7.285714285714286,2,18765.247999999905,30096.79999999999,309255.4874999998,37,84.82,9.030971091046291,6.025,3,5,4,5,1800000.0,4
SONITPUR,SONITPUR,18-306-00139,2025_08,0.0,8.666666666666666,2,14030.725000000091,23222.40699999989,398938.80624999944,30,84.82,12.515799940596873,6.025,3,5,4,5,1800000.0,4
SONITPUR,SONITPUR,18-306-00140,2025_08,0.0,9.0,2,13349.301999999909,21283.198000000004,245587.9031250002,34,84.82,8.739520446520105,6.025,3,5,4,5,1800000.0,4
LAKHIMPUR,LAKHIMPUR,18-307-00141,2025_08,0.0,6.2,3,4863.0779999999795,8100.116999999998,152202.26875000028,16,79.61,8.61925413084882,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00142,2025_08,0.0,8.0,3,16045.119999999995,27503.637,266012.2906250004,25,79.61,9.413843175217812,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00143,2025_08,0.0,5.6,3,10136.574000000022,16936.410000000003,166059.6515624998,13,79.61,7.83190560588158,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00144,2025_08,0.0,5.0,3,4188.314000000071,7051.937000000005,110287.7999999998,13,79.61,8.583383813908409,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00145,2025_08,0.0,6.125,3,18077.721000000136,30233.928000000014,267256.1343750004,21,79.61,8.86477015958198,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00146,2025_08,0.0,8.428571428571429,3,6192.211999999941,10395.021999999995,121449.86875000014,26,79.61,8.38187631938408,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00147,2025_08,0.0,9.25,3,5004.939000000013,8400.758999999991,109162.21171874972,10,79.61,6.542400211472376,4.1675,2,3,4,5,0.0,3
DHEMAJI,DHEMAJI,18-308-00148,2025_08,0.0,0.0,4,76.93499999999949,138.2569999999999,3216.1609619140654,1,77.87,2.957943925233645,3.9475,2,2,3,3,18721167.76,2
DHEMAJI,DHEMAJI,18-308-00149,2025_08,0.0,5.5,4,322.7950000000019,593.780999999999,8406.793408203113,2,77.87,7.045080809078438,3.9475,2,2,3,3,18721167.76,2
DHEMAJI,DHEMAJI,18-308-00150,2025_08,0.0,8.333333333333334,4,7454.723999999987,13448.476999999984,147456.9796874998,18,77.87,8.053691518699502,3.9475,2,2,3,3,18721167.76,2
DHEMAJI,DHEMAJI,18-308-00151,2025_08,0.0,7.75,4,14167.455000000076,25635.76700000005,280889.7984375004,27,77.87,8.469356293085896,3.9475,2,2,3,3,18721167.76,2
DHEMAJI,DHEMAJI,18-308-00152,2025_08,9000000.0,7.636363636363637,4,8269.017999999924,14667.915000000008,173217.85468750005,6,77.87,7.429793435559498,3.9475,2,2,3,3,18721167.76,2
DHEMAJI,DHEMAJI,18-308-00153,2025_08,0.0,7.6,4,5790.42300000001,10389.013999999996,107510.68828124995,19,77.87,8.314618872813647,3.9475,2,2,3,3,18721167.76,2
TINSUKIA,TINSUKIA,18-309-00154,2025_08,0.0,9.333333333333334,5,8738.63599999994,14465.482000000004,109350.08828124986,8,89.01,4.476744186046512,5.717499999999999,2,4,5,5,1900000.0,3
TINSUKIA,TINSUKIA,18-309-00155,2025_08,0.0,5.5,5,25063.999999999767,41304.205000000016,484563.3468749998,43,89.01,9.426295581920082,5.717499999999999,2,4,5,5,1900000.0,3
TINSUKIA,TINSUKIA,18-309-00156,2025_08,0.0,6.785714285714286,5,31526.37199999951,50835.351999999955,465943.8343749996,34,89.01,11.186873704215618,5.717499999999999,2,4,5,5,1900000.0,3
TINSUKIA,TINSUKIA,18-309-00157,2025_08,0.0,7.176470588235294,5,21104.122000000207,35319.883,379051.15625,34,89.01,9.349689566456169,5.717499999999999,2,4,5,5,1900000.0,3
DIBRUGARH,DIBRUGARH,18-310-00158,2025_08,0.0,6.636363636363637,4,10801.618999999948,14831.940000000002,192334.6062500002,25,81.66,9.333883140900683,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00159,2025_08,0.0,5.166666666666667,4,14627.78199999989,20248.32699999999,249638.7000000002,8,81.66,11.346244227509208,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00160,2025_08,0.0,6.375,4,8470.415000000037,11994.148,181049.5921875001,30,81.66,9.58611383709519,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00161,2025_08,0.0,6.5,4,3922.3150000000023,5400.139000000003,255450.5375,26,81.66,12.425858035683111,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00162,2025_08,0.0,8.4,4,8213.92200000002,11247.133000000016,183724.8890625001,32,81.66,9.215314230676618,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00163,2025_08,0.0,7.5,4,8975.160000000033,12363.739999999998,198224.27812499995,20,81.66,9.569697116902674,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00164,2025_08,0.0,8.0,4,16496.349999999977,22604.162999999993,252889.546875,28,81.66,10.054100038073482,6.0275,2,3,4,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00165,2025_08,0.0,9.0,5,7870.867999999959,9640.975999999995,199664.6953125,27,82.09,9.51390511801823,6.945,4,3,1,5,0.0,4
SIVASAGAR,SIVASAGAR,18-311-00166,2025_08,0.0,9.833333333333334,5,14675.019999999902,17656.494000000006,187888.03125,36,82.09,10.841908706021558,6.945,4,3,1,5,0.0,4
SIVASAGAR,SIVASAGAR,18-311-00167,2025_08,0.0,9.8,5,9756.537999999942,11809.424999999996,155240.37500000003,36,82.09,10.38047551148987,6.945,4,3,1,5,0.0,4
SIVASAGAR,SIVASAGAR,18-311-00168,2025_08,0.0,11.75,5,15206.695000000063,18627.073999999993,242463.3765624999,44,82.09,10.775684549747664,6.945,4,3,1,5,0.0,4
JORHAT,JORHAT,18-312-00169,2025_08,0.0,10.0,4,8968.564000000013,9406.455999999993,158493.44218749995,23,73.71,7.948533649492005,7.529999999999999,4,3,1,5,0.0,4
JORHAT,JORHAT,18-312-00170,2025_08,0.0,10.5,4,12515.131000000169,13137.809000000008,270131.8218750001,33,73.71,8.68374592208789,7.529999999999999,4,3,1,5,0.0,4
JORHAT,JORHAT,18-312-00171,2025_08,0.0,12.0,4,10965.415999999968,11542.707999999997,160881.9187500002,9,73.71,11.63672131147541,7.529999999999999,4,3,1,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00172,2025_08,0.0,9.272727272727272,3,13010.418000000063,18619.769,222028.5078125,23,73.24,8.517309425121644,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00173,2025_08,0.0,8.0,3,10295.91300000006,14557.093000000052,129936.54296875,14,73.24,8.183741425066346,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00174,2025_08,0.0,9.2,3,9180.12300000002,12270.948000000004,155662.2578125,30,73.24,9.92729823203618,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00175,2025_08,0.0,10.3,3,27382.486000000034,36986.314,418273.1968750004,46,73.24,9.5910849578042,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00176,2025_08,0.0,8.0,3,4486.280000000028,6506.695000000007,137983.97812499997,1,73.24,9.372753135911031,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00177,2025_08,0.0,9.454545454545457,3,13541.045000000042,18765.435,263298.11406249995,39,73.24,7.227732136565102,6.09,4,3,4,5,0.0,4
KARBI ANGLONG,KARBI ANGLONG,18-314-00178,2025_08,0.0,9.205882352941176,2,19092.815000000177,43143.978,316255.0593750011,4,79.48,7.670665193212605,5.27,4,3,5,5,0.0,4
KARBI ANGLONG,KARBI ANGLONG,18-314-00179,2025_08,0.0,9.681818181818182,2,5264.184000000008,10709.511,106905.5796874999,5,79.48,7.850825270347182,5.27,4,3,5,5,0.0,4
DIMA HASAO,DIMA HASAO,18-315-00180,2025_08,0.0,8.652173913043478,2,3845.8610000000335,8750.640000000014,112971.9429687499,1,89.42,7.379294117647059,3.17,3,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00181,2025_08,0.0,8.6,2,3386.3000000000466,7058.7119999999995,75015.01796874986,1,89.42,8.398017110418166,3.17,3,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00182,2025_08,0.0,9.5,2,1962.80799999999,4249.979999999999,34705.18320312502,1,89.42,10.796453692848768,3.17,3,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00183,2025_08,0.0,7.038461538461538,2,2866.889999999985,6296.019,74146.87265624997,1,89.42,6.016080402010051,3.17,3,2,1,5,0.0,3
CACHAR,CACHAR,18-316-00184,2025_08,0.0,10.1,3,16857.126999999862,27303.78899999999,334953.2156250002,21,69.81,9.64478642596429,4.282500000000001,5,5,1,3,16200000.0,4
CACHAR,CACHAR,18-316-00185,2025_08,0.0,11.090909090909092,3,47995.04300000006,76174.11099999992,765099.8062500004,71,69.81,10.138569340980508,4.282500000000001,5,5,1,3,16200000.0,4
CACHAR,CACHAR,18-316-00186,2025_08,0.0,10.0,3,11165.850000000091,17773.36499999999,190057.15625,9,69.81,11.475855130784709,4.282500000000001,5,5,1,3,16200000.0,4
CACHAR,CACHAR,18-316-00187,2025_08,0.0,9.923076923076923,3,20504.601000000024,32676.549,381905.42812500056,38,69.81,7.029768027202652,4.282500000000001,5,5,1,3,16200000.0,4
CACHAR,CACHAR,18-316-00188,2025_08,0.0,11.77777777777778,3,23300.148999999976,36647.476000000024,504891.1312500015,37,69.81,10.568346451988708,4.282500000000001,5,5,1,3,16200000.0,4
KARIMGANJ,KARIMGANJ,18-317-00189,2025_08,0.0,12.0,5,20969.74099999992,38609.58700000006,347434.10312499944,14,76.88,12.672539817264964,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00190,2025_08,0.0,11.0,5,10113.582999999984,18452.652,173117.7999999998,13,76.88,12.155445942602672,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00191,2025_08,0.0,9.2,5,16275.172999999952,29695.343999999925,271079.3781249998,11,76.88,8.879485406003596,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00192,2025_08,0.0,6.9,5,24754.10499999998,43549.40700000001,295655.5437500002,28,76.88,7.611702889897301,3.51,4,4,5,5,0.0,4
KARIMGANJ,KARIMGANJ,18-317-00193,2025_08,0.0,9.166666666666666,5,22031.835999999897,40272.74199999997,362206.05000000075,30,76.88,7.530012044235191,3.51,4,4,5,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00194,2025_08,0.0,11.0,3,4411.488000000012,8737.935999999987,128452.7609374998,15,79.86,9.869985833581866,6.115,4,3,3,3,18875700.0,4
HAILAKANDI,HAILAKANDI,18-318-00195,2025_08,0.0,12.0,3,6495.93200000003,13029.40499999997,179158.7984374999,16,79.86,10.76488741182854,6.115,4,3,3,3,18875700.0,4
HAILAKANDI,HAILAKANDI,18-318-00196,2025_08,0.0,9.5,3,10597.477000000072,21183.75800000003,273515.71562499925,20,79.86,9.910639768226885,6.115,4,3,3,3,18875700.0,4
HAILAKANDI,HAILAKANDI,18-318-00197,2025_08,0.0,8.0,3,10531.746000000045,20814.857000000015,214759.50624999963,36,79.86,7.395735925050346,6.115,4,3,3,3,18875700.0,4
BONGAIGAON,BONGAIGAON,18-319-00198,2025_08,0.0,9.75,1,3222.3250000000116,5746.072,150701.1671874998,13,59.85,10.414518978858222,4.3625,4,2,2,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00199,2025_08,0.0,9.333333333333334,1,5602.559000000008,10298.332000000002,137632.1703125001,17,59.85,8.033605332004484,4.3625,4,2,2,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00200,2025_08,0.0,9.6,1,21364.128000000022,39047.73599999992,342541.875,35,59.85,7.891179753752853,4.3625,4,2,2,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00201,2025_08,0.0,9.0,1,4687.947000000044,8499.458999999995,60149.65390625002,5,59.85,11.587693852504742,4.3625,4,2,2,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00202,2025_08,0.0,9.0,1,3675.790000000008,6663.588999999993,139120.6734374999,18,59.85,7.662579644041098,4.3625,4,2,2,5,0.0,4
CHIRANG,CHIRANG,18-320-00203,2025_08,0.0,10.0,4,456.8620000000001,774.7480000000069,8506.571972656297,1,85.96,9.42749882684186,4.5825,3,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00204,2025_08,0.0,0.0,4,800.4160000000011,1252.774000000005,20568.79023437499,1,85.96,6.0,4.5825,3,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00205,2025_08,0.0,10.2,4,7551.760999999999,13625.978999999992,126111.8429687498,19,85.96,7.445025623649993,4.5825,3,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00206,2025_08,0.0,9.0,4,6094.600000000035,11021.218999999996,118056.94609374995,18,85.96,9.28129999686294,4.5825,3,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00207,2025_08,0.0,8.363636363636363,4,20100.28700000001,36410.79000000001,349578.078125,29,85.96,9.052901203399816,4.5825,3,2,4,5,2000000.0,3
KAMRUP,KAMRUP,18-321-00208,2025_08,0.0,9.5,2,6197.121999999974,8247.641000000003,195348.4812500002,24,61.86,11.29005784159521,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00209,2025_08,0.0,9.0,2,2333.5809999999765,3139.9120000000003,55230.76484374993,5,61.86,10.75661514278229,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00210,2025_08,0.0,6.0,2,7875.687000000035,10582.159999999987,212768.9968750002,39,61.86,11.273177828188183,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00211,2025_08,0.0,4.857142857142857,2,2917.0509999999776,3913.1730000000007,74959.23828125,35,61.86,9.389575033200533,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00212,2025_08,0.0,10.0,2,5448.407999999996,7664.904999999999,140596.83281249995,30,61.86,9.227140227063517,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00213,2025_08,0.0,7.25,2,7950.14300000004,10781.71699999999,195183.4609375,10,61.86,8.831572132653914,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00214,2025_08,0.0,7.0,2,12754.70399999991,17649.613000000012,128400.08203125,16,61.86,8.87807853427243,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00215,2025_08,0.0,8.666666666666666,2,7340.767999999982,10241.84599999999,113354.4703124999,12,61.86,9.155390026898408,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00216,2025_08,0.0,11.857142857142858,2,2757.043000000005,3743.5679999999993,97837.70390624995,28,61.86,9.161667748437129,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00217,2025_08,0.0,5.0,2,830.176999999996,1130.0160000000033,46742.67539062491,15,61.86,11.543307086614174,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00218,2025_08,0.0,9.0,2,1858.6419999999923,2520.765999999996,52159.22812499991,2,61.86,11.903068679980516,5.825,3,2,1,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00219,2025_08,32285466.72,4.0,3,28053.360000000102,31744.106,578520.1062500002,1,40.36,19.464597924143952,0.0,2,4,1,1,42423479.379999995,2
KAMRUP METRO,KAMRUP METRO,18-322-00220,2025_08,0.0,8.75,3,4301.198000000033,4827.393999999997,200824.6921875002,42,40.36,8.77042009730539,0.0,2,4,1,1,42423479.379999995,2
KAMRUP METRO,KAMRUP METRO,18-322-00221,2025_08,0.0,7.0,3,1826.1469999999972,2003.8369999999995,63971.22617187491,7,40.36,10.23603060514723,0.0,2,4,1,1,42423479.379999995,2
NALBARI,NALBARI,18-323-00222,2025_08,0.0,8.0,3,3586.2759999999835,4059.999,66095.81718750001,15,47.21,10.29011786038078,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00223,2025_08,0.0,8.0,3,2519.7060000000056,2747.488000000005,114717.02031249995,35,47.21,10.107390210370678,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00224,2025_08,0.0,6.5,3,15158.006999999983,16350.958,254442.9624999999,28,47.21,8.7668710139912,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00225,2025_08,0.0,9.0,3,7212.440000000002,7772.295000000013,145270.2453124998,21,47.21,14.340836885980394,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00226,2025_08,0.0,9.0,3,6296.059000000008,6575.84599999999,174970.5453125001,19,47.21,12.204614983280765,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00227,2025_08,0.0,8.0,3,1203.0809999999983,1275.1949999999997,47360.88203125005,3,47.21,9.391899000526038,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00228,2025_08,0.0,10.0,3,9933.880000000005,10864.939000000011,167018.37343750056,20,47.21,12.64855767853562,6.945,2,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00260,2025_08,0.0,9.5,5,1984.603999999992,2650.7779999999993,77280.95625000005,14,81.84,7.96390433324508,5.680000000000001,3,2,1,5,2499994.67,3
NALBARI,NALBARI,18-323-00230,2025_08,0.0,0.0,3,446.1749999999993,477.2360000000001,11139.976367187495,1,47.21,6.0,6.945,2,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00231,2025_08,0.0,7.714285714285714,5,5682.690000000002,7579.700000000004,177522.5828125002,14,81.84,7.770237592599701,5.680000000000001,3,2,1,5,2499994.67,3
BAKSA,BAKSA,18-324-00232,2025_08,0.0,9.0,5,3407.50900000002,4325.652000000002,40227.81484374998,6,81.84,13.911290322580646,5.680000000000001,3,2,1,5,2499994.67,3
BAKSA,BAKSA,18-324-00233,2025_08,0.0,5.0,5,3759.043000000005,5046.911,106807.7164062499,23,81.84,7.205551532705769,5.680000000000001,3,2,1,5,2499994.67,3
BAKSA,BAKSA,18-324-00234,2025_08,0.0,9.0,5,3168.1100000000006,3958.754000000001,81202.73515625001,12,81.84,8.45694966190834,5.680000000000001,3,2,1,5,2499994.67,3
BAKSA,TAMULPUR,18-816-00235,2025_08,0.0,0.0,5,225.21200000000044,288.3820000000014,6439.224853515625,2,81.84,9.199794848415774,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00236,2025_08,0.0,0.0,5,186.15799999999945,349.20700000000033,6609.095166015624,1,81.84,20.0,5.680000000000001,1,2,1,5,0.0,2
DARRANG,DARRANG,18-325-00237,2025_08,0.0,0.0,4,977.398000000001,1850.7769999999944,18573.952929687453,7,85.43,8.193068254305762,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00238,2025_08,0.0,8.0,4,2446.146000000008,4412.606,85548.72031250002,21,85.43,8.794089776436318,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00239,2025_08,0.0,5.666666666666667,4,11737.157000000008,21150.714000000036,151370.21250000037,36,85.43,8.718305526401506,3.61,2,3,3,5,0.0,3
UDALGURI,UDALGURI,18-326-00240,2025_08,0.0,9.0,5,1010.839,1610.594000000001,15987.287402343749,1,80.43,10.525857376156775,5.602499999999999,3,2,5,5,3593701.0,4
UDALGURI,UDALGURI,18-326-00241,2025_08,0.0,9.25,5,4967.929000000004,8228.693999999989,73629.5234375,3,80.43,7.645069144108068,5.602499999999999,3,2,5,5,3593701.0,4
UDALGURI,UDALGURI,18-326-00242,2025_08,0.0,0.0,5,0.730000000000004,1.2039999999999864,160.24262695312518,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,3593701.0,4
UDALGURI,UDALGURI,18-326-00243,2025_08,0.0,0.0,5,149.34900000000016,284.5609999999997,3077.6581298828096,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,3593701.0,4
UDALGURI,UDALGURI,18-326-00244,2025_08,0.0,9.0,5,1877.6929999999993,3536.0380000000005,65310.97499999998,3,80.43,8.696490673411319,5.602499999999999,3,2,5,5,3593701.0,4
UDALGURI,UDALGURI,18-326-00245,2025_08,0.0,10.0,5,12062.375,19020.52700000001,256017.37031250005,1,80.43,8.60542923835048,5.602499999999999,3,2,5,5,3593701.0,4
UDALGURI,UDALGURI,18-326-00246,2025_08,3593701.0,11.125,5,14596.15399999998,23023.444999999996,259059.0234375,1,80.43,7.365098985997103,5.602499999999999,3,2,5,5,3593701.0,4
UDALGURI,UDALGURI,18-326-00247,2025_08,0.0,9.666666666666666,5,6253.127000000037,10041.765,130456.065625,1,80.43,7.190589828759393,5.602499999999999,3,2,5,5,3593701.0,4
CHARAIDEO,CHARAIDEO,18-755-00248,2025_08,0.0,9.2,5,7060.248000000021,8673.225000000002,168227.0,21,97.38,8.43121083827265,4.3325,4,2,1,5,0.0,3
BISWANATH,BISWANATH,18-756-00249,2025_08,0.0,10.307692307692308,2,23301.428000000073,37204.13600000003,403472.0531249996,38,55.39,9.43528364177923,5.3975,4,3,1,5,0.0,4
BISWANATH,BISWANATH,18-756-00250,2025_08,0.0,9.571428571428571,2,4505.991999999998,7145.304999999997,146892.7578125,36,55.39,8.524031669897171,5.3975,4,3,1,5,0.0,4
BISWANATH,BISWANATH,18-756-00251,2025_08,0.0,7.25,2,6933.9529999999795,11050.488000000005,120712.18203124998,26,55.39,8.72749183006536,5.3975,4,3,1,5,0.0,4
HOJAI,HOJAI,18-757-00252,2025_08,0.0,8.8,2,9629.381999999983,17341.12599999999,337483.87812500075,19,75.41,9.454913964262078,7.420000000000001,4,5,5,2,33006880.0,4
HOJAI,HOJAI,18-757-00253,2025_08,0.0,10.25,2,13180.001000000047,23648.435,217464.7765624998,20,75.41,6.687779139574981,7.420000000000001,4,5,5,2,33006880.0,4
HOJAI,HOJAI,18-757-00254,2025_08,0.0,9.25,2,29390.983000000007,52971.814999999944,603931.8187499996,52,75.41,7.861142516313396,7.420000000000001,4,5,5,2,33006880.0,4
WEST KARBI ANGLONG,WEST KARBI ANGLONG,18-759-00255,2025_08,0.0,10.476190476190476,2,26698.533000000058,56406.59000000008,376336.7937500002,25,95.44,5.848965398651101,2.96,5,5,3,5,0.0,5
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00256,2025_08,0.0,8.666666666666666,1,1930.991000000009,4653.657999999996,191438.1328125,35,84.29,2.9293416402084707,3.2299999999999995,3,4,2,5,0.0,3
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00257,2025_08,0.0,8.0,1,24971.28700000001,55963.13399999996,374085.78125,34,84.29,10.400629021573014,3.2299999999999995,3,4,2,5,0.0,3
BAKSA,TAMULPUR,18-816-00258,2025_08,0.0,0.0,5,831.4110000000073,1041.3550000000014,15089.987695312506,2,81.84,11.551837196127943,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00259,2025_08,0.0,9.75,5,6432.782999999996,8686.000000000007,176755.9671875001,31,81.84,7.480381789094064,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00261,2025_08,0.0,10.142857142857142,5,15636.474000000046,21050.24400000001,301114.140625,31,81.84,9.527172147001934,5.680000000000001,1,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00262,2025_08,2499994.67,8.666666666666666,5,7803.625,10409.405999999988,171791.1546875001,25,81.84,11.414625321897546,5.680000000000001,3,2,1,5,2499994.67,3
