objectid,vilnam_soi,dtname,sdtname,block_name,gp_name
302092,TIKANABAR,Ganjam,BADAGADA,Surada,Merrikota
302094,MACHHAGHARA,Ganjam,BADAGADA,Surada,Merrikota
302145,DAKABAR,Ganjam,BADAGADA,Surada,Merrikota
302040,BORADA,Ganjam,BADAGADA,Surada,Borada
302064,KAITHAPALLI,Ganjam,BADAGADA,Surada,Ekalapur
302062,KUSUMAGARHA,Ganjam,BADAGADA,Surada,Ekalapur
302070,CHHOTIPADA,Ganjam,BADAGADA,Surada,Merrikota
302079,CHIKILI,Ganjam,BADAGADA,Surada,Borada
302098,SARANAUTI,Ganjam,BADAGADA,Surada,Raibandha
302097,ARAKHADIHA,Ganjam,BADAGADA,Surada,Raibandha
302108,AMBILIAMBA,Ganjam,BADAGADA,Surada,Merrikota
302112,CHHAPULI,Ganjam,BADAGADA,Surada,Hinjalakuda
302134,SAGADABAT|A,Ganjam,BADAGADA,Surada,Merrikota
302123,LEMBHAKUMPA,Ganjam,BADAGADA,Surada,Sidhapur
302105,PATRAPUR,Ganjam,BADAGADA,Surada,Raibandha
302121,CHAULAKHAI,Ganjam,BADAGADA,Surada,Raibandha
302158,SARABARHI,Ganjam,BADAGADA,Surada,Sarabadi
302217,CHAKUNDA,Ganjam,BADAGADA,Surada,Sarabadi
302234,TAKARARHA,Ganjam,BADAGADA,Surada,Hinjalakuda
302235,GUNDIRIBARHI,Ganjam,SURADA,Surada,Bhagabanpur
302293,KHARIGURHA,Ganjam,SURADA,Surada,Sarabadi
302331,BUGURHA,Ganjam,SURADA,Surada,Amurutulu
302364,BALIGHAI,Ganjam,SURADA,Surada,Amurutulu
302144,SHR*RAMPALLI,Ganjam,BADAGADA,Surada,Hinjalakuda
302130,LATAPALLI,Ganjam,BADAGADA,Surada,Hinjalakuda
302159,RAJAPUR,Ganjam,BADAGADA,Surada,Bandhaguda
302227,HINJALAKUDA,Ganjam,BADAGADA,Surada,Hinjalakuda
302164,BARAPADHANI,Ganjam,SURADA,Surada,Bada Badangi
302265,BHEPAGURHA,Ganjam,SURADA,Surada,Bada Badangi
302270,GOCHHAPALLI,Ganjam,SURADA,Surada,Bada Badangi
302315,AMRUTULU,Ganjam,SURADA,Surada,Hinjalakuda
302298,KUNJABIHARIPUR,Ganjam,SURADA,Surada,Amurutulu
302317,RENTI,Ganjam,SURADA,Surada,Borasingi
302207,SERKABANDHA,Ganjam,BADAGADA,Surada,Merrikota
302139,GOTHABANIA,Ganjam,BADAGADA,Surada,Merrikota
302213,SANDHI PIPALAPANKA,Ganjam,SURADA,Surada,Bada Badangi
302294,SUNAKHHANDI,Ganjam,BADAGADA,Surada,Merrikota
302307,RANAPALLI,Ganjam,BADAGADA,Surada,Merrikota
302306,BARABHARANIA,Ganjam,BADAGADA,Surada,Merrikota
302289,MELAKUNDA,Ganjam,SURADA,Surada,Bada Badangi
302316,JERA,Ganjam,BADAGADA,Surada,Merrikota
302338,KUMBHARJHOLI,Ganjam,BADAGADA,Surada,Merrikota
302373,MAHISHIKHATA,Ganjam,BADAGADA,Surada,Merrikota
303054,GUNDURUHOLA,Ganjam,BADAGADA,Surada,Merrikota
302300,MERIKOT,Ganjam,BADAGADA,Surada,Merrikota
302314,RENGAGURHI,Ganjam,BADAGADA,Surada,Merrikota
302356,LOHARAGAON,Ganjam,BADAGADA,Surada,Merrikota
302394,SHANTINAGAR,Ganjam,BADAGADA,Surada,Merrikota
302427,NANDAPUR,Ganjam,BADAGADA,Surada,Badagochha
302413,MAJHIGAN,Ganjam,BADAGADA,Surada,Merrikota
302431,BAPUJINAGAR,Ganjam,BADAGADA,Surada,Merrikota
302474,DADANGAPANGA,Ganjam,BADAGADA,Surada,
302501,BUDAGUDA,Ganjam,BADAGADA,Surada,
302332,SARANAUTI,Ganjam,SURADA,Surada,Bada Badangi
302325,KAITHAGURHA,Ganjam,SURADA,Surada,Borasingi
302351,KUSAPALLI,Ganjam,SURADA,Surada,Bhagabanpur
302357,SANA BADANGI,Ganjam,SURADA,Surada,Bada Badangi
302374,BELAPANU,Ganjam,SURADA,Surada,Bada Badangi
302376,GUNDIBIRA,Ganjam,SURADA,Surada,Borasingi
302404,BADABADANGI,Ganjam,SURADA,Surada,Bada Badangi
302422,BAGHALINGI,Ganjam,SURADA,Surada,Borasingi
302401,MADHUPALLI,Ganjam,SURADA,Surada,Borasingi
302476,LABANISARA,Ganjam,SURADA,Surada,Bada Badangi
302441,RESERVOIR,Ganjam,SURADA,Surada,Sarabadi
302420,BIJAYA GOPALPUR,Ganjam,SURADA,Surada,Hukuma
302442,SORADA TOWN,Ganjam,SURADA,Surada,
302447,GOPALPUR SHASAN,Ganjam,SURADA,Surada,Gopalapur Sasan
302437,BIJAYAGOPALPUR,Ganjam,SURADA,Surada,Hukuma
302449,SANASORADA,Ganjam,SURADA,Surada,
302475,JAYASINGI,Ganjam,SURADA,Surada,Gopalapur Sasan
302495,SORISABILA,Ganjam,SURADA,Surada,Gopalapur Sasan
302497,JHUNTIAPALLI,Ganjam,SURADA,Surada,Gopalapur Sasan
302486,MUTIAPALLI,Ganjam,SURADA,Surada,Gopalapur Sasan
302375,RANGAMATIA,Ganjam,BADAGADA,Surada,Merrikota
302381,DALAPATINAGAR,Ganjam,BADAGADA,Surada,Merrikota
302402,BANAPUR,Ganjam,BADAGADA,Surada,Merrikota
302444,SANDABALLI,Ganjam,SURADA,Surada,
302469,BAIMALA,Ganjam,BADAGADA,Surada,Gazalabadi
302485,SANDABALLI,Ganjam,SURADA,Surada,Asurabandha
302493,BALISAHI,Ganjam,BADAGADA,Surada,
302507,DIMBABADI,Ganjam,BADAGADA,Surada,
302528,UPARADANTALINGI,Ganjam,SURADA,Surada,Asurabandha
302524,BALISAHI,Ganjam,SURADA,Surada,
302055,BADAGADA,Ganjam,ASIKA,Aska,Sidhanai
302043,JAGANNATHPUR SASAN,Ganjam,ASIKA,Aska,Gunthapada
302231,BALISIRA,Ganjam,ASIKA,Aska,Balisira
302212,LANDAJUALLI,Ganjam,GANGAPUR,Dharakote,Balisira
302129,BAGHUAPALLI,Ganjam,ASIKA,Aska,Kamagada
302152,KANDHASUNDARAPALLI,Ganjam,GANGAPUR,Dharakote,Balisira
302100,JAGANNATHAPUR,Ganjam,ASIKA,Aska,Chadhyapalli
587388,KAMMAGARA,Ganjam,ASIKA,Aska,Kamagada
302222,CHANDRAMADEIPUR,Ganjam,GANGAPUR,Dharakote,Balisira
302267,KALASUTA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302086,PRANADEIPUR,Ganjam,KABISURYANAGAR,Polosara,Hatiota
302113,DEULAPEDI,Ganjam,POLASARA,Polosara,
302125,JHITIKABARI,Ganjam,KABISURYANAGAR,Polosara,Bartani
302120,PATIGUDA,Ganjam,POLASARA,Polosara,
302140,GOKULAPALLI,Ganjam,KABISURYANAGAR,Polosara,Hatiota
302156,KUANANDA,Ganjam,KABISURYANAGAR,Polosara,Bartani
302146,DHIMIRIA,Ganjam,POLASARA,Polosara,Bellagam
302206,MANASILA,Ganjam,POLASARA,Polosara,Bellagam
302208,THALIPADAR,Ganjam,POLASARA,Polosara,
302233,NUNIGHATIGOPINATHAPUR,Ganjam,POLASARA,Polosara,
302042,BALASINGI,Ganjam,POLASARA,Polosara,Kalimaghi
302066,BAIDIPARHA NUASAHI,Ganjam,POLASARA,Polosara,Kalimaghi
302127,LUNAKOTA,Ganjam,POLASARA,Polosara,Kalimaghi
302124,CHUNCHIPARHA,Ganjam,POLASARA,Polosara,Kalimaghi
302122,BORABARA,Ganjam,POLASARA,Polosara,Kalimaghi
302133,CHUNCHIPARHA,Ganjam,POLASARA,Polosara,
302209,JOKALENDI,Ganjam,POLASARA,Polosara,Kalimaghi
302272,BHEIJHARI,Ganjam,POLASARA,Polosara,Nimina
302335,NIMINA,Ganjam,POLASARA,Polosara,K.Barida
302334,CHENGA,Ganjam,POLASARA,Polosara,Gochabadi
302236,BAGHADIMADHUSUDANPUR,Ganjam,POLASARA,Polosara,Bellagam
302275,JILUNDA,Ganjam,POLASARA,Polosara,Madhupalli
302246,BARTINI,Ganjam,POLASARA,Polosara,Bartani
302278,SODAKA PRF,Ganjam,POLASARA,Polosara,
302259,BELAGAN,Ganjam,POLASARA,Polosara,Bellagam
302251,HIRAPALLI,Ganjam,POLASARA,Polosara,Madhupalli
302287,LAKSHMANAPALLI,Ganjam,POLASARA,Polosara,Budhaisuni
302281,BANARAGHUNATHAPUR,Ganjam,POLASARA,Polosara,Sodaka
302302,MADHUPALLI,Ganjam,POLASARA,Polosara,Madhupalli
302308,BUDHEISUNI,Ganjam,POLASARA,Polosara,Budhaisuni
302268,ASURAIPALLI,Ganjam,ASIKA,Aska,Kamagada
302311,FOREST,Ganjam,BUGUDA,Buguda,
302269,DANACHANDANPEDHI,Ganjam,ASIKA,Aska,Gahangu
302264,SANAKHOLI,Ganjam,ASIKA,Aska,Badakholi
302266,MALATIBARI,Ganjam,POLASARA,Polosara,Mandar
302292,NUAPALLI,Ganjam,ASIKA,Aska,Benapatta
302313,PHAPALAPUR,Ganjam,ASIKA,Aska,Gahangu
302327,SANABALIAPADAR,Ganjam,BUGUDA,Buguda,Balipadar
302367,ARAKHAPUR,Ganjam,BUGUDA,Buguda,Arakhapur
302380,MANDARA,Ganjam,POLASARA,Polosara,Mandar
302312,SUNARIBUGUDA,Ganjam,POLASARA,Polosara,Madhupalli
302329,MADARANGAPALLI,Ganjam,POLASARA,Polosara,Sodaka
302318,BANAMALIPALLI,Ganjam,POLASARA,Polosara,Sodaka
302352,SANABARAGAN,Ganjam,POLASARA,Polosara,Nimina
302368,SODAKA,Ganjam,POLASARA,Polosara,Sodaka
302346,CHANDIRAMACHANDRAPUR,Ganjam,POLASARA,Polosara,Badapankalabadi
302361,BANARAMACHANDRAPUR,Ganjam,POLASARA,Polosara,Badapankalabadi
302395,SODAKA PRF,Ganjam,POLASARA,Polosara,
302410,BADAPANKUABADI,Ganjam,POLASARA,Polosara,Badapankalabadi
302396,NARASINGHAPALLI,Ganjam,POLASARA,Polosara,Chirikipada Sasan
302363,BALIPADAR,Ganjam,BUGUDA,Buguda,Balipadar
302370,MAHULAPALLI,Ganjam,BUGUDA,Buguda,Arakhapur
302353,NIMAKANIAPALLI,Ganjam,POLASARA,Polosara,Mandar
302388,GAHANGU,Ganjam,GANGAPUR,Dharakote,Gahangu
302383,KALAMBA,Ganjam,BUGUDA,Buguda,Kalamba
302379,SADASHIBPUR,Ganjam,BUGUDA,Buguda,Balipadar
302393,EKADALA,Ganjam,BUGUDA,Buguda,Antarapada
302386,FOREST,Ganjam,BUGUDA,Buguda,
302399,KADAPADA,Ganjam,BUGUDA,Buguda,Kalamba
302412,SUNAKERA,Ganjam,BUGUDA,Buguda,Kalamba
302341,KHAIRACHHATA,Ganjam,POLASARA,Polosara,Mala-Tentulia
302390,TENTULIA,Ganjam,POLASARA,Polosara,Mala-Tentulia
302385,TIRIBIRI,Ganjam,POLASARA,Polosara,Pandiripada
302403,KHAJURIA,Ganjam,POLASARA,Polosara,Mala-Tentulia
302448,BHABARADA,Ganjam,POLASARA,Polosara,Mala-Tentulia
302439,GOPIAPALLI,Ganjam,POLASARA,Polosara,Mala-Tentulia
302468,JAGAPALLI,Ganjam,POLASARA,Polosara,Bhabarada
302452,NuTANARATANEIPALLI,Ganjam,POLASARA,Polosara,Gochabadi
302466,RANDI,Ganjam,POLASARA,Polosara,Bhabarada
302494,CHIRIKIPADA,Ganjam,BUGUDA,Buguda,Gollia
302392,BADIRAMACHANDRAPUR,Ganjam,POLASARA,Polosara,Sodaka
302428,KENDUBADI,Ganjam,POLASARA,Polosara,Kendubadi
302467,DHUNKAPARA,Ganjam,POLASARA,Polosara,Dhumkapada
302443,CHIRIKIPADA SASAN,Ganjam,POLASARA,Polosara,Chirikipada Sasan
302416,PAIKARAPALLI,Ganjam,POLASARA,Polosara,Dhumkapada
302430,BIRIPUR,Ganjam,POLASARA,Polosara,Pandiripada
302463,FOREST,Ganjam,POLASARA,Polosara,
302457,GAREIJHULI,Ganjam,POLASARA,Polosara,Kendubadi
302488,KANIAPALLI,Ganjam,POLASARA,Polosara,Dhumkapada
302172,FOREST,Ganjam,POLASARA,Polosara,
302419,JHOLARI,Ganjam,BUGUDA,Buguda,Antarapada
302436,PANKALABADI,Ganjam,BUGUDA,Buguda,Pangidi
302465,RAMAGADA,Ganjam,BUGUDA,Buguda,Pochalundi
302446,MANIKYAPUR,Ganjam,BUGUDA,Buguda,Antarapada
302472,GHODAPADA,Ganjam,BUGUDA,Buguda,Kalamba
302478,TIKARAPADA,Ganjam,BUGUDA,Buguda,Pangidi
302458,KANCHURU,Ganjam,BUGUDA,Buguda,Pangidi
302490,BISHNUCHAKRA,Ganjam,BUGUDA,Buguda,Pochalundi
302484,KANDHACHANDANAPEDI,Ganjam,BUGUDA,Buguda,Antarapada
302175,PANGIDI,Ganjam,BUGUDA,Buguda,Pangidi
301999,SIMILIPALLI,Ganjam,BADAGADA,Surada,Baradabili
302053,HARIPUR,Ganjam,BADAGADA,Surada,Baradabili
302056,ORA,Ganjam,BADAGADA,Surada,Sidhapur
302081,RAMPUR,Ganjam,BADAGADA,Surada,Baradabili
302057,PRATAPUR,Ganjam,DHARAKOTE,Dharakote,
302117,FOREST,Ganjam,BADAGADA,Surada,
302104,POIPANKALA,Ganjam,BADAGADA,Surada,Sidhapur
302135,NUAGOCHHA,Ganjam,BADAGADA,Surada,Nuagada
587389,RAIPADA RESERVED FOREST,Ganjam,BADAGADA,Surada,
302142,NARANAPUR,Ganjam,BADAGADA,Surada,Baradabili
302083,MAHULAPALLI,Ganjam,GANGAPUR,Dharakote,Jharapari
302082,KHARIGUDAPANCHUSINGHPUR,Ganjam,GANGAPUR,Dharakote,Jharapari
302106,JHARAPARI,Ganjam,GANGAPUR,Dharakote,Jharapari
302128,NATAPALLI,Ganjam,GANGAPUR,Dharakote,Jharapari
302115,KERUANPALLI,Ganjam,GANGAPUR,Dharakote,Jharapari
302131,MASANIBHAGA,Ganjam,GANGAPUR,Dharakote,Jharapari
302225,BARADABALLI,Ganjam,DHARAKOTE,Dharakote,Baradabili
302160,BADULA,Ganjam,GANGAPUR,Dharakote,Jharapari
302143,THURUTHURA,Ganjam,GANGAPUR,Dharakote,Jahada
302216,GAMBHARIA,Ganjam,GANGAPUR,Dharakote,Jharapari
302163,BHALUKHALAPALLI,Ganjam,GANGAPUR,Dharakote,Jharapari
302215,BADULAPALLI,Ganjam,GANGAPUR,Dharakote,Jharapari
302255,FOREST,Ganjam,GANGAPUR,Dharakote,
302221,PATAMAHI,Ganjam,GANGAPUR,Dharakote,Jharapari
302257,PANIBANDHA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302228,KHARIPALLI,Ganjam,GANGAPUR,Dharakote,Baharpur
302167,KHUKUNDIAPALLI,Ganjam,GANGAPUR,Dharakote,Singipur
302254,KALUKA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302252,JHUJHABARAPALLI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302322,SINGIPUR,Ganjam,GANGAPUR,Dharakote,Singipur
302136,KANDHAGOCHHA,Ganjam,BADAGADA,Surada,Nuagada
302211,KHARIGUMA,Ganjam,BADAGADA,Surada,Baradabili
302280,NUAGADA,Ganjam,SURADA,Surada,Nuagada
302295,SURAMANI,Ganjam,SURADA,Surada,Suramani
302343,ALSAR,Ganjam,SURADA,Surada,Nuagada
302354,PATTOPUR,Ganjam,GANGAPUR,Dharakote,Singipur
302324,KOITHADA,Ganjam,GANGAPUR,Dharakote,Singipur
302421,BHALYOGOCHNA,Ganjam,SURADA,Surada,Suramani
302414,TATABALI,Ganjam,SURADA,Surada,Gopalapur Sasan
302411,BAISHNABAKOTIBARI,Ganjam,SURADA,Surada,Gopalapur Sasan
302274,RANKUDA,Ganjam,GANGAPUR,Dharakote,Kendupadar
302276,BHATAPADA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302256,DIGADAHANPUR,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302263,BHALIAPALLI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302291,KHADARAVALI,Ganjam,GANGAPUR,Dharakote,Nimina
302260,DIGADAHANPALLI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302290,KHAIRAPALLI,Ganjam,GANGAPUR,Dharakote,Baradabili
302297,MADANAGANDAPALLI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302319,SALUAPALLI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302371,BENAPATA,Ganjam,GANGAPUR,Dharakote,Benapatta
302279,PAIKABAGADA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302277,TOPILANJI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302283,KANDHAKAITHAPALLI,Ganjam,GANGAPUR,Dharakote,Singipur
302321,JHADABANDHA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302309,NIMAPALLI,Ganjam,GANGAPUR,Dharakote,Singipur
302337,DHENKIMUNDA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302358,BALADIAGHATI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302387,DIGI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302372,DHANAGHARA,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302384,KANTAIKOLIAPALLI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302348,NIMINA,Ganjam,GANGAPUR,Dharakote,Nimina
302378,KENDUPADARA,Ganjam,GANGAPUR,Dharakote,Kendupadar
302400,MALATI,Ganjam,GANGAPUR,Dharakote,Munigadi
302438,FOREST,Ganjam,GANGAPUR,Dharakote,
302398,CHATULA,Ganjam,GANGAPUR,Dharakote,Kendupadar
302423,NAHARHA,Ganjam,GANGAPUR,Dharakote,Bangarada
302417,MATIAPALLI,Ganjam,GANGAPUR,Dharakote,Jhadabandha
302425,MUNIGARHI,Ganjam,GANGAPUR,Dharakote,Munigadi
302433,BANTAPALLI,Ganjam,GANGAPUR,Bellaguntha,Munigadi
302450,SINGIPUR,Ganjam,GANGAPUR,Bellaguntha,Munigadi
302456,INDHANAPUR,Ganjam,GANGAPUR,Bellaguntha,Khairaputi
302482,KHUKUNDIA,Ganjam,GANGAPUR,Bellaguntha,Bangarada
302171,POCHALUNDI,Ganjam,BUGUDA,Buguda,Pochalundi
302499,KARADABADI,Ganjam,BUGUDA,Buguda,Ashramkaradabadi
302510,KHAIRAPUTI,Ganjam,GANGAPUR,Bellaguntha,Khairaputi
302512,BARHASADARA,Ganjam,GANGAPUR,Bellaguntha,Khairaputi
302525,SANASARADA,Ganjam,GANGAPUR,Bellaguntha,Khairaputi
302522,NUAGARHA,Ganjam,GANGAPUR,Bellaguntha,Pailipada
302521,GANGAPUR,Ganjam,GANGAPUR,Bellaguntha,Gangapur
303039,BANAPALLI,Ganjam,BUGUDA,Buguda,Ashramkaradabadi
302170,BORI,Ganjam,GANGAPUR,Bellaguntha,Gangapur
302471,KUMUNDI,Ganjam,GANGAPUR,Bellaguntha,Gangapur
302464,BINJHAGIRI,Ganjam,GANGAPUR,Bellaguntha,Gangapur
302541,NUAPALAKASANDHA,Ganjam,GANGAPUR,Bellaguntha,Kshatriyabarapur
302572,FOREST,Ganjam,GANGAPUR,Bellaguntha,
302559,PALAKASANDHA,Ganjam,GANGAPUR,Bellaguntha,Kshatriyabarapur
302579,PALASAPALLI,Ganjam,GANGAPUR,Bellaguntha,Kulangi
302557,KSHETRIYABERHAMPUR,Ganjam,GANGAPUR,Bellaguntha,Kshatriyabarapur
302584,KULANGI,Ganjam,GANGAPUR,Bellaguntha,Kulangi
302580,PRATAPALAKSHMANPUR,Ganjam,GANGAPUR,Bellaguntha,Kshatriyabarapur
302461,PALAKATU,Ganjam,SURADA,Surada,Palkatu
302492,BIBHUTIA,Ganjam,SURADA,Surada,
302518,SIARIMALA,Ganjam,GANGAPUR,Bellaguntha,Kulangi
302542,LATHIPARHA,Ganjam,SURADA,Surada,Lathipada
302550,KADALIJHOLA,Ganjam,SURADA,Surada,Lathipada
302586,MAKARAPALLI,Ganjam,GANGAPUR,Bellaguntha,Kulangi
302591,SAGIDI,Ganjam,SURADA,Surada,Lathipada
302595,GURANDIA,Ganjam,SURADA,Surada,Lathipada
302642,BANKANEDI,Ganjam,GANGAPUR,Bellaguntha,Badaborasingi
302635,KHILABARI,Ganjam,SURADA,Surada,Merrikota
302459,BHALIAPADA,Ganjam,SURADA,Surada,Hukuma
302578,HUKUMA R F,Ganjam,SURADA,Surada,
302489,MAYANGI,Ganjam,SURADA,Surada,Asurabandha
302477,GHASIPARA,Ganjam,SURADA,Surada,Hukuma
302498,PETAGADU,Ganjam,SURADA,Surada,Hukuma
302513,DHEPPAPALLI,Ganjam,SURADA,Surada,Asurabandha
302538,GOVINDAPUR,Ganjam,SURADA,Surada,Asurabandha
302553,ASURABANDHA,Ganjam,SURADA,Surada,Asurabandha
302560,DULLADA,Ganjam,SURADA,Surada,Asurabandha
302555,LIUNDI,Ganjam,SURADA,Surada,Bhagabanpur
302502,HARIPUR,Ganjam,SURADA,Surada,Gopalapur Sasan
302527,BADUAPALLI,Ganjam,SURADA,Surada,Palkatu
302523,HAJIGURA,Ganjam,SURADA,Surada,Gopalapur Sasan
302177,PAHMANAKOTIBADI,Ganjam,SURADA,Surada,Hukuma
302571,SUNDHIDIHAPALLI,Ganjam,SURADA,Surada,Bhagabanpur
587393,FOREST,Ganjam,SURADA,Surada,
302608,DHOBADI,Ganjam,SURADA,Surada,Palkatu
302622,BANDHAGOCHHA,Ganjam,SURADA,Surada,Genja
302670,RAGADA,Ganjam,SURADA,Surada,Lathipada
311286,GHATIKPARIGURA,Kandhamal,Raikia,Raikia,Ranaba
302564,MANIAKATI,Ganjam,SURADA,Surada,Bhagabanpur
302568,MURGAPALLI,Ganjam,SURADA,Surada,Bhagabanpur
302575,RUMAPALLI,Ganjam,SURADA,Surada,Bhagabanpur
302583,GUNDIRIBANDI,Ganjam,SURADA,Surada,Sarabadi
302598,BHAGABANPUR,Ganjam,SURADA,Surada,Bhagabanpur
302588,KATHAGUDA,Ganjam,SURADA,Surada,Bhagabanpur
302594,PADARAISUNI,Ganjam,SURADA,Surada,Bhagabanpur
302604,KAITHAPALLI,Ganjam,SURADA,Surada,Bhagabanpur
302621,GENJA,Ganjam,SURADA,Surada,Genja
302617,GANJAN,Ganjam,SURADA,Surada,Bhagabanpur
302535,MINAJORI,Ganjam,BADAGADA,Surada,Gazalabadi
302181,NUAGAN,Ganjam,BADAGADA,Surada,Ekalapur
302547,PAJIBARA,Ganjam,SURADA,Surada,
302587,RAMANABARI,Ganjam,SURADA,Surada,Gazalabadi
302606,RUBANGI,Ganjam,SURADA,Surada,Gazalabadi
302632,LAUDIPADAR,Ganjam,SURADA,Surada,Gazalabadi
302664,GANAPANKALA,Ganjam,SURADA,Surada,Gazalabadi
302682,SIKULAPADAR,Ganjam,SURADA,Surada,Gazalabadi
302672,GAJALABARI,Ganjam,SURADA,Surada,Gazalabadi
302676,LEDDA,Ganjam,SURADA,Surada,Gazalabadi
302179,GOCHHA,Ganjam,SURADA,Surada,Asurabandha
302537,TALADANTALINGI,Ganjam,SURADA,Surada,Asurabandha
302551,BALISAHI,Ganjam,SURADA,Surada,Asurabandha
302549,SANGANDA,Ganjam,SURADA,Surada,Asurabandha
302548,SANAKHARTI,Ganjam,SURADA,Surada,
302577,SANAKHARTI,Ganjam,SURADA,Surada,Asurabandha
302573,BALISAHI,Ganjam,SURADA,Surada,
302629,PIPALAPANKAL,Ganjam,SURADA,Surada,Gochha
302634,DHAUGAN,Ganjam,SURADA,Surada,
302657,KHAJURIPALLI,Ganjam,SURADA,Surada,Gouda Gotha
302666,NABAGANDA,Ganjam,SURADA,Surada,Gazalabadi
302673,DABIKBALIPANKA,Ganjam,SURADA,Surada,Gochha
302677,NUASARABARI,Ganjam,SURADA,Surada,Gochha
302681,DABIKI,Ganjam,SURADA,Surada,Gochha
302684,KALAMA,Ganjam,SURADA,Surada,Gochha
302687,SARABADI,Ganjam,SURADA,Surada,Gochha
302693,GOCHHA,Ganjam,SURADA,Surada,Gochha
302691,BAIPUCHI,Ganjam,SURADA,Surada,Gochha
302704,MALIPANKA,Ganjam,SURADA,Surada,Gochha
302705,SARAPANKA,Ganjam,SURADA,Surada,Gochha
302633,PERUJU,Ganjam,SURADA,Surada,Genja
309045,SANDHIGAR,Kandhamal,Raikia,Raikia,Ranaba
302674,PANKALAGAN,Ganjam,SURADA,Surada,Gochha
303044,KUMANIKOTA,Ganjam,SURADA,Surada,Gochha
309100,SIKIRIPADAR,Kandhamal,Raikia,Raikia,Ranaba
309108,BADAGAR,Kandhamal,Raikia,Raikia,Ranaba
309133,KANGUR,Kandhamal,Raikia,Raikia,Ranaba
587427,FOREST,Kandhamal,Raikia,Raikia,
309183,SIKRIGUDA,Kandhamal,Raikia,Raikia,Ranaba
309167,ADABANA,Kandhamal,Raikia,Raikia,Indragarh
302701,JATRAMA,Ganjam,SURADA,Surada,Gochha
302713,GUDARI,Ganjam,SURADA,Surada,Gochha
302718,GINDABADI,Ganjam,SURADA,Surada,Gochha
309149,NUAGAN,Kandhamal,Raikia,Raikia,Badabarba
302736,BALIPANKA,Ganjam,SURADA,Surada,Gochha
309177,BADABARABA,Kandhamal,Raikia,Raikia,Badabarba
309218,BARIGOCHHA,Kandhamal,Raikia,Raikia,Karada
309222,NATIBADI,Kandhamal,Raikia,Raikia,Karada
309238,FOREST,Kandhamal,Raikia,Raikia,
309234,BARIMUNDA,Kandhamal,Raikia,Raikia,Karada
309098,KAKARBADI,Kandhamal,Raikia,Raikia,Ranaba
309121,RANABA,Kandhamal,Raikia,Raikia,Ranaba
309146,BARARA,Kandhamal,Raikia,Raikia,Ranaba
309252,FOREST,Kandhamal,Raikia,Raikia,
309154,CHAKAPADU,Kandhamal,Raikia,Raikia,Ranaba
309155,BARIGUDA,Kandhamal,Raikia,Raikia,Ranaba
309176,IRIPUTA,Kandhamal,Raikia,Raikia,Ranaba
309311,FOREST,Kandhamal,Raikia,Raikia,
309188,BHITARADARI,Kandhamal,Raikia,Raikia,Ranaba
309048,SINGARIMAHA,Kandhamal,Raikia,Raikia,Karada
309179,DANTURIKHAMAN,Kandhamal,Raikia,Raikia,Ranaba
309190,KHAJURIKHAMAN,Kandhamal,Raikia,Raikia,Badabarba
309050,DARJU,Kandhamal,Raikia,Raikia,Ranaba
309197,NARINGIPALLI,Kandhamal,Raikia,Raikia,Ranaba
309192,GANIAMENTA,Kandhamal,Raikia,Raikia,Indragarh
309221,SANABARABA,Kandhamal,Raikia,Raikia,Badabarba
309196,HATIPATHAR,Kandhamal,Raikia,Raikia,Badabarba
309231,GANDHARIBHUIN,Kandhamal,Raikia,Raikia,Indragarh
309226,DAKAPANKA,Kandhamal,Raikia,Raikia,Ranaba
309251,NAIPETA,Kandhamal,Raikia,Raikia,Badabarba
302514,ANTARAPADA,Ganjam,BUGUDA,Buguda,Antarapada
302517,BELAPUR,Ganjam,BUGUDA,Buguda,Kholakhali
302182,FOREST,Ganjam,BUGUDA,Buguda,
302516,PRATAPADHANURJAPUR,Ganjam,BUGUDA,Buguda,Pangidi
302562,KHOLAKHALI,Ganjam,BUGUDA,Buguda,Kholakhali
302180,BELAPADA,Ganjam,BUGUDA,Buguda,Pangidi
302581,TALASAKARA,Ganjam,BUGUDA,Buguda,Kholakhali
302576,BELAPUNJI,Ganjam,GANGAPUR,Buguda,Mangalpur
302574,BETHIABARADA,Ganjam,BUGUDA,Buguda,Kholakhali
302602,GAUDIABARADA,Ganjam,BUGUDA,Buguda,Goudia Baroda
